HINBAN.CSV
"ïiî‘","çHíˆÉRÅ[Éh","êªïiãÊï™","èîå˚ãÊï™","éÂä«éñã∆èä","ï€ä«èÍèä","HinTanaNo","ïiñºó™èÃ","ïiñº","ïiñºÅi∂≈Åj","ïiñ⁄ÇP","ïiñ⁄ÇQ","è¡îÔê≈ïiñ⁄","åüç∏ïiñ⁄","íPà ÉRÅ[Éh","ì¸ÇËêî","ç´ïÔâ◊épÅiäOëïÅj","ç´ïÔâ◊épÅiì‡ëïÅj","ç´ïÔíPà ÅiäOëïÅj","ç´ïÔíPà Åiì‡ëïÅj","ê∂éYåvâÊóvî€ãÊï™","ç›å…åvè„ãÊï™","î≠íçì_ä«óùãÊï™","ÉLÉbÉgèoå…ãÊï™","î≠íçì_ç›å…êî","äÓèÄÅiïWèÄÅjç›å…êî","ÉXÉNÉâÉbÉvïiî‘","ÉXÉNÉâÉbÉvçHíˆÉRÅ[Éh","ÇjÇdÇxÅ|ÇmÇn","ç≈êVì¸å…ì˙","ç≈êVèoå…ì˙","îÃîÑó›åvêî","îıçl","ìoò^îNåéì˙","å¥âøåvéZÉtÉâÉO","çﬁéø","çﬁå˙","ïù","í∑Ç≥","óeêœ","î‰èd","íPèd","é©óRì¸óÕóìÇP","é©óRì¸óÕóìÇQ","é©óRì¸óÕóìÇR","é©óRì¸óÕóìÇS","é©óRì¸óÕóìÇT","é©óRì¸óÕóìÇU","é©óRì¸óÕóìÇV","é©óRì¸óÕóìÇW","é©óRì¸óÕóìÇX","é©óRì¸óÕóìÇPÇO","é©óRì¸óÕóìÇPÇP","é©óRì¸óÕóìÇPÇQ","é©óRì¸óÕóìÇPÇR","é©óRì¸óÕóìÇPÇS","é©óRì¸óÕóìÇPÇT","é©óRì¸óÕóìÇPÇU","é©óRì¸óÕóìÇPÇV","é©óRì¸óÕóìÇPÇW","é©óRì¸óÕóìÇPÇX","é©óRì¸óÕóìÇQÇO","íPèdåvéZï˚ñ@ãÊï™","ÉJÉâÅ[","èWñÒïiî‘","èWñÒçHíˆÉRÅ[Éh","¿ﬁ–∞ãÊï™","óLå¯ä˙å¿êîãÊï™","óLå¯ä˙å¿êî","í[êîèàóùãÊï™","è¨êîãÊï™","íIâµèâä˙íl","HinSeibanKBN","HinStateKBN","HinStateDay"
"UT210NG-N58TK-S","","5","","","","","UT-210Nã‡êFâêè¡N-58","UT-210Nã‡êFâêè¡N-58","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","41662","","","0.000000","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","1","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210NG-N59-S","","5","","","","","UT-210Nã‡êFN-59","UT-210Nã‡êFN-59","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","41663","","","0.000000","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","1","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210NG-N60-S","","5","","","","","UT-210Nã‡êFN-60","UT-210Nã‡êFN-60","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","41664","","","0.000000","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","1","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210NG-N61-S","","5","","","","","UT-210Nã‡êFN-61","UT-210Nã‡êFN-61","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","41665","","","0.000000","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","1","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210NG-N62TK-S","","5","","","","","UT-210Nâêè¡ã‡êFN-62(","UT-210Nâêè¡ã‡êFN-62(ÇPÇTÇjÇfÅj","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","41695","","","0.000000","","20070316","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210NG-N63TK-S","","5","","","","","UT-210Nâêè¡ã‡êFN-63","UT-210Nâêè¡ã‡êFN-63","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","41696","","","0.000000","","20070330","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210NG-N64-S","","5","","","","","UT-210Nã‡êFN-64","UT-210Nã‡êFN-64","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","41725","","","0.000000","","20070625","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210NG-N65TK-S","","5","","","","","UT-210Nâêè¡ã‡êFN-65","UT-210Nâêè¡ã‡êFN-65","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","41743","","","0.000000","","20070803","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210NG-N66TK-S","","5","","","","","UT-210Nâêè¡ã‡êFN-66","UT-210Nâêè¡ã‡êFN-66","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","41744","","","0.000000","","20070803","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210NG-N67-S","","5","","","","","UT-210N ã‡êFN-67","UT-210N ã‡êFN-67","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","41772","","","0.000000","","20071101","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210NG-N68TK-S","","5","","","","","UT-210Nã‡êFâêè¡N-68","UT-210Nã‡êFâêè¡N-68","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","41801","","","0.000000","","20080307","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210NG-N69-S","","5","","","","","UT-210N ã‡êFN-69","UT-210N ã‡êFN-69","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","41850","","","0.000000","","20081118","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210NG-N70-S","","5","","","","","UT-210N ã‡êFN-70","UT-210N ã‡êFN-70","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","41867","","","0.000000","","20090226","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210NG-N71-S","","5","","","","","UT-210N ã‡êFN-71","UT-210N ã‡êFN-71","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","41877","","","0.000000","","20090518","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210NG-N72-S","","5","","","","","UT-210N ã‡êFN-72","UT-210N ã‡êFN-72","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","41889","","","0.000000","","20090807","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210NG-N73-S","","5","","","","","UT-210N ã‡êFN-73","UT-210N ã‡êFN-73","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","41902","","","0.000000","","20091014","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210NG-N74-S","","5","","","","","UT-210N ã‡êFN-74","UT-210N ã‡êFN-74","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","42102","","","0.000000","","20111018","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210NG-N75-S","","5","","","","","UT-210N ã‡êFN-75","UT-210N ã‡êFN-75","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","42353","","","0.000000","","20141120","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210NG-N76-S","","5","","","","","UT-210N ã‡êFN-76","UT-210N ã‡êFN-76","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","42394","","","0.000000","","20150929","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210NG-N77-S","","5","","","","","UT-210N ã‡êFN-77","UT-210N ã‡êFN-77","","","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","42585","","","0.000000","","20170417","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210NG-N78-S","","5","","","","","UT-210N ã‡êFN-78","UT-210N ã‡êFN-78","","","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","42588","","","0.000000","","20170426","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210NG-N79-S","","5","","","","","UT-210N ã‡êFN-79","UT-210N ã‡êFN-79","","","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","42609","","","0.000000","","20170912","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210NG-N80-S","","5","","","","","UT-210N ã‡êFN-80","UT-210N ã‡êFN-80","","","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","42674","","","0.000000","","20180808","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210NG-N81-S","","5","","","","","UT-210N ã‡êFN-81","UT-210N ã‡êFN-81","","","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","42701","","","0.000000","","20181205","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210NG-N82-S","","5","","","","","UT-210N ã‡êFN-82","UT-210N ã‡êFN-82","","","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","42713","","","0.000000","","20190221","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210NG-N83-S","","5","","","","","UT-210N ã‡êFN-83","UT-210N ã‡êFN-83","","","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","42756","","","0.000000","","20190611","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210NG-N84-S","","5","","","","","UT-210N ã‡êFN-84","UT-210N ã‡êFN-84","","","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","42758","","","0.000000","","20190703","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210N-GRE-106-S","","5","","","","","UT-210N ÉOÉäÅ[Éì106","UT-210N ÉOÉäÅ[Éì106","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","41924","","","0.000000","","20100225","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210N-GRE-110-S","","5","","","","","UT-210N ÉOÉäÅ[Éì110","UT-210N ÉOÉäÅ[Éì110","","","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","42695","","","0.000000","","20181101","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210N-GVIO-1-S","","5","","","","","UT-210N GVIO 1","UT-210N GVIO 1","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","42754","","","0.000000","","20190607","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","1","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210N-PNK-44-S","","5","","","","","UT-210N ÉsÉìÉN44","UT-210N ÉsÉìÉN44","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","41979","","","0.000000","","20101102","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210N-PNK-47-S","","5","","","","","UT-210N ÉsÉìÉN47","UT-210N ÉsÉìÉN47","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","42436","","","0.000000","","20160425","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210N-PNK-48-S","","5","","","","","UT-210NÅ@ÉsÉìÉNÇSÇW","UT-210NÅ@ÉsÉìÉNÇSÇW","","","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","42690","","","0.000000","","20181031","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210N-RED-65-S","","5","","","","","UT-210N⁄Øƒﬁ65","UT-210N⁄Øƒﬁ65","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","41666","","","0.000000","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","1","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210N-RED-73-S","","5","","","","","UT-210N ÉåÉbÉh73","UT-210N ÉåÉbÉh73","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","41868","","","0.000000","","20090306","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210N-RED-74-S","","5","","","","","UT-210N ÉåÉbÉh74","UT-210N ÉåÉbÉh74","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","41925","","","0.000000","","20100225","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210N-RED-75-S","","5","","","","","UT-210N ÉåÉbÉh75","UT-210N ÉåÉbÉh75","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","42417","","","0.000000","","20160208","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UT210N-VIO-44-S","","5","","","","","UT-210N ﬁ≤µ⁄Øƒ44","UT-210N ﬁ≤µ⁄Øƒ44","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","41667","","","0.000000","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","1","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UV382BRW-125-S","","5","","","","","UV-382Ãﬁ◊≥›125","UV-382Ãﬁ◊≥›125","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","41668","","","0.000000","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","1","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UV382CHR-59-S","","5","","","","","UV-382∏€∞—59","UV-382∏€∞—59","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","41669","","","0.000000","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","1","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UV382CHR-61-S","","5","","","","","UV-382∏€∞—61","UV-382∏€∞—61","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","41670","","","0.000000","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","1","","","","","","","","","","","","0","","","","","","0","","","","","",""
"UV382CHR-64TK-S","","5","","","","","UV-382âêè¡∏€∞—64","UV-382âêè¡∏€∞—64","","CF","","","","KG","1.000000","","","0.000000","0.000000","","","","","0.000000","0.000000","","","41771","","","0.000000","","20071026","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","1","","","","","","","","","","","","0","","","","","","0","","","","","",""
